datum;nee
2021-08-04;1.45775000
2021-08-05;1.45494000
2021-08-06;1.45511700
2021-08-09;1.45655200
2021-08-10;1.46173500
2021-08-11;1.47251800
2021-08-12;1.47532900
2021-08-13;1.47946400
2021-08-16;1.47365200
2021-08-17;1.47863200
2021-08-18;1.47383100
2021-08-19;1.45790100
2021-08-23;1.47006400
2021-08-24;1.47772200
2021-08-25;1.47544100
2021-08-26;1.47352900
2021-08-27;1.48466500
2021-08-30;1.48907900
2021-08-31;1.49311800
2021-09-01;1.49839000
2021-09-02;1.50141100
2021-09-03;1.50142900
2021-09-06;1.50608600
2021-09-07;1.50107900
2021-09-08;1.49336000
2021-09-09;1.49237600
2021-09-10;1.48832900
2021-09-13;1.49422400
2021-09-14;1.49383700
2021-09-15;1.49341100
2021-09-16;1.49021900
2021-09-17;1.49030500
2021-09-20;1.46098700
2021-09-21;1.46179900
2021-09-22;1.48176800
2021-09-23;1.48578600
2021-09-24;1.47929800
2021-09-27;1.48703700
2021-09-28;1.48331100
2021-09-29;1.48697400
2021-09-30;1.49613100
2021-10-01;1.50512500
2021-10-04;1.50227500
2021-10-05;1.51359400
2021-10-06;1.51236300
2021-10-07;1.52633900
2021-10-08;1.53520900
2021-10-11;1.54997800
2021-10-12;1.54475500
2021-10-13;1.54167900
2021-10-14;1.54684600
2021-10-15;1.54858800
2021-10-18;1.55181800
2021-10-19;1.54809400
2021-10-20;1.55628200
2021-10-21;1.54601700
2021-10-22;1.54725200
2021-10-25;1.55194400
2021-10-26;1.55751600
2021-10-27;1.55021800
2021-10-28;1.53413800
2021-10-29;1.52802100
2021-11-02;1.53864000
2021-11-03;1.53889400
2021-11-04;1.55941600
2021-11-05;1.56478000
2021-11-08;1.56705700
2021-11-09;1.56550400
2021-11-10;1.56038500
2021-11-11;1.56714800
2021-11-12;1.56402500
2021-11-15;1.55980700
2021-11-16;1.55686700
2021-11-17;1.54926300
2021-11-18;1.53047000
2021-11-19;1.51200700
2021-11-22;1.51153600
2021-11-23;1.50638700
2021-11-24;1.50494500
2021-11-25;1.51003800
2021-11-26;1.45579000
2021-11-29;1.46402400
2021-11-30;1.46033400
2021-12-01;1.46813400
2021-12-02;1.46777600
2021-12-03;1.47030500
2021-12-06;1.47510300
2021-12-07;1.49709100
2021-12-08;1.50481500
2021-12-09;1.49743900
2021-12-10;1.49529500
