datum;nee
2002-02-05;1.15292500
2002-02-06;1.15039300
2002-02-07;1.15131500
2002-02-08;1.14943600
2002-02-11;1.15369000
2002-02-12;1.16045900
2002-02-13;1.16062300
2002-02-14;1.16897200
2002-02-15;1.16725400
2002-02-18;1.16504400
2002-02-19;1.16140700
2002-02-20;1.16247600
2002-02-21;1.16386800
2002-02-22;1.16168900
2002-02-25;1.16195700
2002-02-26;1.16471400
2002-02-27;1.16395000
2002-02-28;1.15300400
2002-03-01;1.15566500
2002-03-04;1.16092300
2002-03-05;1.16363700
2002-03-06;1.16876700
2002-03-07;1.17634800
2002-03-08;1.17196300
2002-03-11;1.16974700
2002-03-12;1.16512600
2002-03-13;1.16212100
2002-03-14;1.16097800
2002-03-18;1.16301500
2002-03-19;1.15928300
2002-03-20;1.16018400
2002-03-21;1.16606100
2002-03-22;1.16917500
2002-03-25;1.18163600
2002-03-26;1.18272200
2002-03-27;1.18391500
2002-03-28;1.18554900
2002-03-29;1.18677900
2002-04-02;1.17914100
2002-04-03;1.18126600
2002-04-04;1.18464400
2002-04-05;1.18989800
2002-04-08;1.20108700
2002-04-09;1.20577600
2002-04-10;1.20260900
2002-04-11;1.21892700
2002-04-12;1.22071700
2002-04-15;1.21396700
2002-04-16;1.22218600
2002-04-17;1.22372700
2002-04-18;1.23019300
2002-04-19;1.23201400
2002-04-22;1.23660000
2002-04-23;1.22885100
2002-04-24;1.22922500
2002-04-25;1.22724200
2002-04-26;1.23140000
2002-04-29;1.23015600
2002-04-30;1.23580400
2002-05-02;1.23206800
2002-05-03;1.24421500
2002-05-06;1.24377200
2002-05-07;1.24644900
2002-05-08;1.24802100
2002-05-09;1.24707700
2002-05-10;1.24644200
2002-05-13;1.24863400
2002-05-14;1.24696100
2002-05-15;1.24461000
2002-05-16;1.24521800
2002-05-17;1.24361500
2002-05-21;1.24052200
2002-05-22;1.23370500
2002-05-23;1.22994400
2002-05-24;1.23247100
2002-05-27;1.23748100
2002-05-28;1.23335600
2002-05-29;1.22882300
2002-05-30;1.23008400
2002-05-31;1.22861000
2002-06-03;1.22912700
2002-06-04;1.22559000
2002-06-05;1.22506900
2002-06-06;1.22988500
2002-06-07;1.22065300
2002-06-10;1.22396800
2002-06-11;1.22314400
2002-06-12;1.22257400
2002-06-13;1.22544300
2002-06-14;1.21632000
2002-06-17;1.21972200
2002-06-18;1.22021000
2002-06-19;1.20879900
2002-06-20;1.20314300
2002-06-21;1.20283900
2002-06-24;1.20627500
2002-06-25;1.20694800
2002-06-26;1.18624500
2002-06-27;1.19656700
2002-06-28;1.18896900
2002-07-01;1.20429400
2002-07-02;1.19260900
2002-07-03;1.19536500
2002-07-04;1.20306400
2002-07-05;1.20871900
2002-07-08;1.20749000
2002-07-09;1.20791400
2002-07-10;1.21012100
2002-07-11;1.20602400
2002-07-12;1.20468600
2002-07-15;1.20248500
2002-07-16;1.20087000
2002-07-17;1.21035300
2002-07-18;1.19916300
2002-07-19;1.19916100
2002-07-22;1.18896700
2002-07-23;1.18840600
2002-07-24;1.16968800
2002-07-25;1.17851000
2002-07-26;1.18091200
2002-07-29;1.18823600
2002-07-30;1.18231400
2002-07-31;1.18162100
2002-08-01;1.18505600
2002-08-02;1.18711600
2002-08-05;1.17888200
2002-08-06;1.18572000
2002-08-07;1.17867100
2002-08-08;1.18000800
2002-08-09;1.17769100
2002-08-12;1.18034300
2002-08-13;1.18057300
2002-08-14;1.18207700
2002-08-15;1.19680900
2002-08-16;1.19246700
2002-08-21;1.19669500
2002-08-22;1.21030400
2002-08-23;1.21651600
2002-08-26;1.22030500
2002-08-27;1.22388400
2002-08-28;1.21576100
